baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID,gene_symbol,regulation_level
147.9629641,0.754668037,0.433287743,1.741724866,0.081556599,0.171097675,ENSRNOG00000015787,P3h4,Unchanged
158.3133844,1.311592433,0.356980405,3.674130044,0.000238661,0.001203021,ENSRNOG00000028688,Ctns,Upregulated
247.6919949,-0.241421653,0.303153801,-0.796366901,0.425818811,0.585279431,ENSRNOG00000009566,Phf12,Unchanged
189.7901596,1.741482023,0.337995555,5.15238144,2.57E-07,2.34E-06,ENSRNOG00000015941,Fkbp10,Upregulated
108.6983524,0.394927649,0.498622467,0.792037414,0.428338861,0.587544871,ENSRNOG00000019458,Shpk,Unchanged
326.7275229,-0.124102195,0.329086373,-0.377111314,0.706090884,0.807414377,ENSRNOG00000016475,Nt5c3b,Unchanged
112.0558929,0.36605346,0.435642071,0.840261957,0.400761527,0.561234592,ENSRNOG00000002612,Ddx52,Unchanged
985.3908096,-0.173752073,0.221620598,-0.784006876,0.433036076,0.591225857,ENSRNOG00000053814,NA,Unchanged
193.7645529,1.1465306,0.317635267,3.609582179,0.000306691,0.001504741,ENSRNOG00000007455,Tmem132e,Upregulated
89.08000479,-0.683975528,0.539431893,-1.267955301,0.204813914,0.347094719,ENSRNOG00000030091,NA,Unchanged
4.035730457,-0.123456288,2.166447171,-0.056985598,0.954556668,0.973337568,ENSRNOG00000019606,Trpv3,Unchanged
234.5346257,1.836533635,0.32433531,5.662453571,1.49E-08,1.64E-07,ENSRNOG00000019659,Aspa,Upregulated
225.016157,-0.302713514,0.370249025,-0.817594358,0.41358885,0.57402785,ENSRNOG00000003576,Ints2,Unchanged
1.992738514,-4.495558516,3.929389404,-1.144085773,0.252588067,NA,ENSRNOG00000007523,Cct6b,NA
948.1686609,-0.658066034,0.181032611,-3.635069016,0.000277906,0.001378009,ENSRNOG00000020487,Coa3,Downregulated
34.12229977,-0.598697209,0.795844967,-0.752278689,0.451883481,0.60934813,ENSRNOG00000020441,Wnk4,Unchanged
13.77595649,1.665478126,1.59754648,1.042522485,0.297169507,0.454557598,ENSRNOG00000051150,Cntd1,Unchanged
341.0974653,-0.166826849,0.271237484,-0.615058238,0.53851626,0.681633472,ENSRNOG00000020415,Ramp2,Unchanged
810.5029704,-0.544362123,0.27011346,-2.015309133,0.043872269,0.104815546,ENSRNOG00000051179,Vps25,Unchanged
1132.072965,1.358616653,0.191873275,7.08080192,1.43E-12,2.68E-11,ENSRNOG00000007367,Septin4,Upregulated
203.1097299,-0.035017823,0.320326928,-0.109319012,0.912949468,0.948748749,ENSRNOG00000007578,Zfp830,Unchanged
1134.462739,-0.645695517,0.160754324,-4.016660338,5.90E-05,0.000341036,ENSRNOG00000020513,Becn1,Downregulated
6.256014044,6.075074016,2.846101122,2.134525007,0.032799829,0.083342656,ENSRNOG00000053448,NA,Unchanged
2.539894735,-4.841294347,3.42053094,-1.415363413,0.156961971,0.284135687,ENSRNOG00000051171,G6pc1,Unchanged
249.9159955,-0.105671727,0.305103665,-0.346346961,0.72908198,0.823808474,ENSRNOG00000010257,Cuedc1,Unchanged
60.32065316,0.945490456,0.620415282,1.52396384,0.127517744,0.241749871,ENSRNOG00000004720,Kcnj2,Unchanged
81.84006156,1.513133479,0.554832063,2.727191849,0.006387589,0.021388258,ENSRNOG00000010214,Scrn2,Upregulated
9.217446166,1.999558996,2.050222273,0.975288886,0.329416982,0.48809089,ENSRNOG00000033152,Rps18l1,Unchanged
318.3417288,-0.248460224,0.265962973,-0.934191034,0.35020536,0.510248188,ENSRNOG00000050649,Tvp23b,Unchanged
115.6570433,-0.862547788,0.517992155,-1.665175389,0.09587777,0.194349711,ENSRNOG00000005377,Tmem11,Unchanged
33.69558127,2.201319758,0.839946801,2.620784739,0.008772764,0.02803958,ENSRNOG00000046195,NA,Upregulated
279.4491487,0.174135825,0.285286949,0.610388332,0.541604596,0.684057506,ENSRNOG00000006000,Cdk12,Unchanged
105.665503,-0.271545262,0.485167989,-0.559693278,0.575688668,0.711878008,ENSRNOG00000002682,Zfp692,Unchanged
4.345231833,0.792559801,2.582498629,0.306896504,0.75892215,0.844836726,ENSRNOG00000003367,Tmem220,Unchanged
23.06369129,1.00201276,1.180810518,0.848580483,0.396114771,0.556441552,ENSRNOG00000003219,Trim16,Unchanged
12.2218218,-5.059665029,1.641323038,-3.082674715,0.002051493,0.008038795,ENSRNOG00000002873,Fam183a,Downregulated
59.72414879,-1.430903528,0.780768549,-1.832685923,0.066849292,0.146548981,ENSRNOG00000006519,Tmem107,Unchanged
35.70703185,2.629170998,0.847573879,3.101996255,0.001922204,0.007598135,ENSRNOG00000003170,Nlrp3,Upregulated
275.1655753,2.364534304,0.34039466,6.946449467,3.75E-12,6.71E-11,ENSRNOG00000019778,Cavin1,Upregulated
350.8951554,0.371412117,0.271485848,1.368071746,0.17128962,0.30397662,ENSRNOG00000002899,Akap10,Unchanged
336.392859,0.71873013,0.276507251,2.599317478,0.009340934,0.029511783,ENSRNOG00000020930,Atxn7l3,Upregulated
433.7775556,-0.067828417,0.257166089,-0.26375335,0.791969984,0.868225946,ENSRNOG00000020894,Lsm12,Unchanged
2263.907775,-0.905711716,0.139962707,-6.471093141,9.73E-11,1.47E-09,ENSRNOG00000002886,Myh10,Downregulated
47.99488408,-0.435104112,0.664927875,-0.654362869,0.512878051,0.661203479,ENSRNOG00000003070,Pigl,Unchanged
176.4135592,-0.306847098,0.34394874,-0.892130316,0.372323087,0.533092905,ENSRNOG00000036894,Cisd3,Unchanged
254.771839,-0.03430033,0.33299987,-0.103004034,0.917959769,0.9514823,ENSRNOG00000020213,Tubg1,Unchanged
1672.862762,-1.221877109,0.16887597,-7.235352145,4.64E-13,9.28E-12,ENSRNOG00000004518,Cacnb1,Downregulated
1952.852319,-0.210929692,0.144304595,-1.461697679,0.143824074,0.265540343,ENSRNOG00000002989,Nmt1,Unchanged
556.7999707,-0.450101169,0.254608364,-1.767817689,0.077091387,0.164091843,ENSRNOG00000005904,Cdc27,Unchanged
3.999307218,1.49877334,2.981501887,0.502690723,0.615181733,0.742345463,ENSRNOG00000025287,RGD1565611,Unchanged
852.9899725,0.889635205,0.191553719,4.644311852,3.41E-06,2.58E-05,ENSRNOG00000015380,Jup,Upregulated
9.157544399,3.849578075,1.771620424,2.172913579,0.029786822,0.076972669,ENSRNOG00000020275,Ccr10,Unchanged
7307.297846,0.066793229,0.102043285,0.65455781,0.512752495,0.661196318,ENSRNOG00000006557,Cyfip2,Unchanged
94.20595554,-1.068404185,0.54999375,-1.94257514,0.052067513,0.119950726,ENSRNOG00000019551,Psmb6,Unchanged
849.1309176,0.054628041,0.206692335,0.264296403,0.791551532,0.867922056,ENSRNOG00000016109,Neurl4,Unchanged
3513.921909,-0.311140133,0.113132534,-2.750226854,0.005955402,0.020172825,ENSRNOG00000033508,Mink1,Unchanged
2.735241914,2.488663852,3.094018899,0.804346687,0.421196781,0.581472629,ENSRNOG00000042825,Cd300le,Unchanged
323.587644,0.059375012,0.263813118,0.225064667,0.821928967,0.888882606,ENSRNOG00000010370,Tnip1,Unchanged
192.3918679,-0.136231588,0.385512394,-0.353377972,0.723805098,0.819647397,ENSRNOG00000043381,Cyth1,Unchanged
14.46448037,2.637004353,1.250340984,2.109028166,0.03494215,0.087781959,ENSRNOG00000003777,Chrne,Unchanged
268.8037668,-0.059826134,0.303665549,-0.197013241,0.843817176,0.903130927,ENSRNOG00000025669,Tmem104,Unchanged
314.0557034,-0.421672119,0.328258157,-1.284574686,0.198940949,0.339609699,ENSRNOG00000019522,Ciao3,Unchanged
1824.646705,0.762826954,0.146105153,5.221081807,1.78E-07,1.67E-06,ENSRNOG00000011887,RGD1307929,Upregulated
3.099871448,0.108186774,3.274374505,0.03304044,0.973642339,0.985164942,ENSRNOG00000003275,Spata32,Unchanged
123.3184017,0.447235954,0.464238783,0.963374819,0.335359458,0.494695857,ENSRNOG00000025815,Cdr2l,Unchanged
177.1011617,-0.84950581,0.338867616,-2.506895817,0.01217966,0.036857697,ENSRNOG00000008891,Ift20,Downregulated
707.2420372,-0.60881499,0.218241061,-2.78964457,0.005276593,0.018150288,ENSRNOG00000003198,Bmerb1,Downregulated
110.2729485,0.607740297,0.435481429,1.395559618,0.16284715,0.2926187,ENSRNOG00000010557,Smarcd2,Unchanged
571.2189629,0.466194355,0.217820485,2.140268648,0.032333062,0.082351026,ENSRNOG00000034013,Acaca,Unchanged
211.6772631,1.806415659,0.386968896,4.668115912,3.04E-06,2.32E-05,ENSRNOG00000020594,Rhbdf1,Upregulated
20.39900357,2.348522646,1.247185591,1.883057873,0.059692525,0.133922961,ENSRNOG00000015210,Ggt6,Unchanged
230.0801717,-0.502822948,0.312005563,-1.611583278,0.107052652,0.211669883,ENSRNOG00000007053,Med7,Unchanged
22.38956074,-1.638751503,1.165674976,-1.405839137,0.159771897,0.288141276,ENSRNOG00000039656,Abca17,Unchanged
218.8897644,0.688113667,0.363492846,1.893059723,0.058349928,0.131607114,ENSRNOG00000042653,Ndufaf8,Unchanged
722.3296386,0.212193113,0.219151422,0.968248853,0.332920102,0.49210679,ENSRNOG00000005418,Trap1,Unchanged
153.6843933,0.336023203,0.415915713,0.807911778,0.419141371,0.579664479,ENSRNOG00000020571,Mpg,Unchanged
2127.194859,-1.139474449,0.131276663,-8.67994678,3.96E-18,1.39E-16,ENSRNOG00000002436,Mmd,Downregulated
21.7545121,-0.760463367,1.298558448,-0.585621208,0.558130093,0.69824894,ENSRNOG00000049724,B3gntl1,Unchanged
46.31427553,0.385021355,0.667815347,0.576538644,0.564251157,0.703078045,ENSRNOG00000008144,Irf1,Unchanged
21.55177438,0.612187359,1.280089521,0.478237927,0.632480871,0.754823439,ENSRNOG00000033613,NA,Unchanged
2642.415638,-0.740759109,0.151378768,-4.893414825,9.91E-07,8.27E-06,ENSRNOG00000003873,Cpd,Downregulated
88.60051478,0.879726723,0.557811562,1.577103782,0.114771647,0.222838859,ENSRNOG00000022431,Zfp867,Unchanged
38.9652821,-1.977425795,0.951256294,-2.078751865,0.037640163,0.093138604,ENSRNOG00000003634,Zfp354a,Unchanged
4730.584607,0.886240585,0.112476149,7.879364598,3.29E-15,8.42E-14,ENSRNOG00000061270,Git1,Upregulated
1795.63255,1.790811606,0.144069221,12.43021652,1.79E-35,2.30E-33,ENSRNOG00000003232,Slc9a3r1,Upregulated
25.81677862,0.002770394,1.157297819,0.002393847,0.998089988,0.998739996,ENSRNOG00000021424,Cd300lf,Unchanged
51.84349153,-1.032029818,0.636460144,-1.621515233,0.104907186,0.208636477,ENSRNOG00000004598,Tsen54,Unchanged
3.613143462,5.280739236,3.387729356,1.558784271,0.119047448,0.229132839,ENSRNOG00000005580,Itgb4,Unchanged
23.32996168,0.675562645,0.936169115,0.721624581,0.470525322,0.625029508,ENSRNOG00000003259,C1qtnf1,Unchanged
261.8554293,-0.103630874,0.310115839,-0.334168274,0.738252583,0.830134924,ENSRNOG00000048172,Rac3,Unchanged
206.4315754,-0.624213595,0.356981091,-1.748590082,0.080361902,0.169174679,ENSRNOG00000003919,Rps6kb1,Unchanged
3107.428694,0.751910424,0.125550249,5.988920238,2.11E-09,2.67E-08,ENSRNOG00000011475,Srcin1,Upregulated
34.35176779,-0.163171592,0.821221134,-0.198693854,0.842502232,0.902712734,ENSRNOG00000003028,Dnah17,Unchanged
67.19026474,0.20526734,0.550451585,0.372907165,0.709217539,0.80935718,ENSRNOG00000003068,Mrnip,Unchanged
2638.446956,-1.089346023,0.156679826,-6.952688482,3.58E-12,6.45E-11,ENSRNOG00000003741,Nptx1,Downregulated
19.36530074,1.585238009,0.982919006,1.612785997,0.106791009,0.211400493,ENSRNOG00000009225,Copz2,Unchanged
106.1506596,2.165180237,0.453686151,4.772418626,1.82E-06,1.44E-05,ENSRNOG00000003947,Ntn1,Upregulated
101.9840899,-0.42220283,0.578133515,-0.730286031,0.465215365,0.620154196,ENSRNOG00000012929,Wsb1,Unchanged
1708.133689,1.841654828,0.17418845,10.57277235,3.99E-26,2.69E-24,ENSRNOG00000028946,Cdc42ep4,Upregulated
412.1753673,-0.425694214,0.278494568,-1.528554815,0.126374845,0.240038442,ENSRNOG00000036663,Foxk2,Unchanged
17247.38076,-0.845897888,0.125681713,-6.730477052,1.69E-11,2.80E-10,ENSRNOG00000006542,Atp6v0c,Downregulated
23.44433677,1.667120422,0.975954551,1.708194733,0.087600216,0.180955095,ENSRNOG00000019496,Stat5a,Unchanged
471.7285151,1.946552023,0.237611869,8.192149775,2.57E-16,7.54E-15,ENSRNOG00000019742,Stat3,Upregulated
1055.756132,-0.111658764,0.171430256,-0.651336388,0.514829364,0.662681197,ENSRNOG00000042245,Dcaf7,Unchanged
61.55583982,1.878749112,0.616303596,3.048414977,0.00230052,0.00886565,ENSRNOG00000024661,Jpt2,Upregulated
863.9308768,-1.083467083,0.198912211,-5.446961131,5.12E-08,5.23E-07,ENSRNOG00000010320,Efnb3,Downregulated
3456.307739,-0.59201492,0.123342275,-4.799773008,1.59E-06,1.28E-05,ENSRNOG00000016478,Eif5a,Downregulated
520.8247008,2.420871157,0.266894082,9.070531435,1.18E-19,4.72E-18,ENSRNOG00000004147,Abca8a,Upregulated
2.079490585,0.312642835,3.397041683,0.092033853,0.926671143,NA,ENSRNOG00000036669,Uts2r,Unchanged
491.1300568,2.063721422,0.287688527,7.173457495,7.31E-13,1.42E-11,ENSRNOG00000020684,Vat1,Upregulated
371.4654406,0.01491198,0.307042052,0.048566571,0.961264711,0.977257854,ENSRNOG00000028521,Plekhm1,Unchanged
722.981,-0.251036056,0.181773722,-1.381036009,0.167267889,0.298327698,ENSRNOG00000037627,Trappc1,Unchanged
103.8439683,1.755392761,0.569456339,3.082576555,0.002052169,0.008039195,ENSRNOG00000036668,Ogfod3,Upregulated
423.0706855,-0.870890494,0.265345115,-3.282104868,0.001030353,0.004388958,ENSRNOG00000014618,Med31,Downregulated
19.3510948,2.063781242,1.222265511,1.688488486,0.091317497,0.18711462,ENSRNOG00000026647,Cxcl16,Unchanged
409.3777657,-0.182269686,0.237255232,-0.768243063,0.442342794,0.600242699,ENSRNOG00000019713,Wdr24,Unchanged
229.2517819,0.141192672,0.343920192,0.410539059,0.681410557,0.791392887,ENSRNOG00000002645,Gemin5,Unchanged
1595.541764,-0.510888981,0.146499385,-3.487311439,0.000487903,0.002264419,ENSRNOG00000007515,Kif3a,Downregulated
155.8985488,-0.275663553,0.473699179,-0.581938001,0.560608443,0.700430463,ENSRNOG00000022395,Tnrc6c,Unchanged
578.0836454,-0.262399342,0.220291811,-1.191144333,0.233596928,0.382350278,ENSRNOG00000036695,Mrpl12,Unchanged
809.7726814,-0.162531594,0.194328467,-0.836375633,0.402943616,0.563557224,ENSRNOG00000002949,Pgs1,Unchanged
46.63672368,1.500121966,0.63450333,2.364246011,0.018066811,0.051227738,ENSRNOG00000037371,Xaf1,Unchanged
322.6327979,-0.13787058,0.328624975,-0.419537742,0.674823177,0.786610746,ENSRNOG00000036662,Wdr45b,Unchanged
10.77621508,-3.7003257,1.949270875,-1.898312722,0.057654899,0.130291506,ENSRNOG00000042869,LOC103693430,Unchanged
477.1728314,-0.293081948,0.251137264,-1.167018959,0.243202713,0.39315337,ENSRNOG00000004604,Slc38a10,Unchanged
14.21318736,-0.640222791,1.258715739,-0.508631752,0.611010368,0.738905675,ENSRNOG00000003395,Cby3,Unchanged
215.9649446,-1.224691066,0.336746551,-3.636833286,0.00027601,0.001370552,ENSRNOG00000002793,Sstr2,Downregulated
13.47264712,-2.555213551,1.550445186,-1.648051524,0.099342099,0.199496196,ENSRNOG00000029678,Znf354b,Unchanged
229.4584163,-0.063935122,0.328677306,-0.194522471,0.845766802,0.904232524,ENSRNOG00000008405,Taco1,Unchanged
1484.89367,-0.035273192,0.172264186,-0.204762191,0.837757928,0.899328476,ENSRNOG00000006532,H3f3b,Unchanged
154.7832236,-1.259605105,0.424243545,-2.969061334,0.00298711,0.011152248,ENSRNOG00000042980,Adam19,Downregulated
493.2243061,0.449177698,0.237101166,1.894455882,0.058164525,0.131252411,ENSRNOG00000003821,Rptor,Unchanged
125.8099205,-0.273582657,0.408647396,-0.669483421,0.503187153,0.652074258,ENSRNOG00000048113,Cbx8,Unchanged
357.6318669,0.975552721,0.282782341,3.449836073,0.000560927,0.002565888,ENSRNOG00000016545,Ift140,Upregulated
3.412371297,5.200029447,3.452720809,1.506067167,0.132049932,0.24865761,ENSRNOG00000029223,Prss32,Unchanged
2105.013454,-0.584848953,0.12748607,-4.587551819,4.48E-06,3.30E-05,ENSRNOG00000030628,Eif4a1,Downregulated
120.5404696,-0.855521436,0.47035881,-1.818869802,0.068931296,0.150055324,ENSRNOG00000004713,Kcnj16,Unchanged
91.77191996,-0.428409594,0.707171307,-0.605807377,0.54464267,0.686449437,ENSRNOG00000004171,Dnah9,Unchanged
97.70017326,-0.650454146,0.493885073,-1.317015197,0.187833531,0.325331674,ENSRNOG00000045742,Cyb5d1,Unchanged
117.0117959,0.598819031,0.403384768,1.484485974,0.137680041,0.256634717,ENSRNOG00000019612,Haghl,Unchanged
1296.102274,-0.721475304,0.169917283,-4.246038369,2.18E-05,0.000139088,ENSRNOG00000003834,Map2k4,Downregulated
70.80613816,-0.844492472,0.531454085,-1.589022448,0.112055325,0.218687609,ENSRNOG00000006943,NA,Unchanged
3.65273584,5.304798506,2.972008004,1.784920666,0.074274186,0.159404706,ENSRNOG00000023628,Tmem106a,Unchanged
3369.594877,-1.017322037,0.128709625,-7.904009008,2.70E-15,6.96E-14,ENSRNOG00000003512,Gabra1,Downregulated
5.104100773,5.793597023,2.999707126,1.931387559,0.053435143,0.122516459,ENSRNOG00000006098,Sox30,Unchanged
56.13330511,-0.562216026,0.672576312,-0.835914105,0.403203227,0.563718858,ENSRNOG00000000245,Slc16a6,Unchanged
125.7854745,-1.082327981,0.419166125,-2.582097922,0.009820172,0.030734436,ENSRNOG00000020770,Arl4d,Downregulated
192.7861173,-0.607496229,0.33752542,-1.799853262,0.071883811,0.155250837,ENSRNOG00000003264,Nat9,Unchanged
5537.726471,-0.527769751,0.121919924,-4.328822848,1.50E-05,9.89E-05,ENSRNOG00000006989,Vamp2,Downregulated
358.9618028,0.270062538,0.283393916,0.952958138,0.340611281,0.500175639,ENSRNOG00000012434,Zfp598,Unchanged
217.0751845,0.020927443,0.322129221,0.064965986,0.948201082,0.969783823,ENSRNOG00000006600,Unk,Unchanged
257.4141151,-1.581089294,0.329605443,-4.796914998,1.61E-06,1.29E-05,ENSRNOG00000004437,Map2k6,Downregulated
123.4738514,2.070821713,0.484042692,4.278179894,1.88E-05,0.000121786,ENSRNOG00000020678,Ifi35,Upregulated
3.725724412,-0.734015737,2.757102642,-0.266227207,0.79006423,0.867019746,ENSRNOG00000003807,Wnt9b,Unchanged
411.6667754,2.645161572,0.289718662,9.1301042,6.84E-20,2.78E-18,ENSRNOG00000004310,Caskin2,Upregulated
565.7123467,-0.133622671,0.258033524,-0.517850039,0.604562902,0.733771246,ENSRNOG00000020937,Ubtf,Unchanged
111.6781965,1.176450021,0.421040333,2.794150413,0.005203627,0.017930153,ENSRNOG00000058497,Fdxr,Upregulated
87.30639862,-0.338722252,0.60232867,-0.562354523,0.573874497,0.710576572,ENSRNOG00000003215,Zfp287,Unchanged
140.1837727,-0.046336939,0.371771276,-0.124638298,0.900809908,0.940323241,ENSRNOG00000031213,Slc39a11,Unchanged
320.0594153,0.079858105,0.264439288,0.301990318,0.762659444,0.847177391,ENSRNOG00000014209,Utp6,Unchanged
986.8451446,-0.29942835,0.171100482,-1.750014656,0.080115785,0.168783526,ENSRNOG00000004032,NA,Unchanged
68.22897806,1.359027313,0.685792763,1.981688035,0.047514167,0.111479836,ENSRNOG00000012864,Ern1,Unchanged
26.32456796,-2.992738275,1.293346746,-2.313948896,0.020670526,0.057136901,ENSRNOG00000036677,Slc16a3,Unchanged
118.8333061,0.356352782,0.432812942,0.823341328,0.410313918,0.570727898,ENSRNOG00000009224,E4f1,Unchanged
4260.34747,0.563728849,0.130900464,4.30654584,1.66E-05,0.000108632,ENSRNOG00000004283,Camta2,Upregulated
915.9939722,-0.007997336,0.172877502,-0.046260133,0.963102914,0.97806075,ENSRNOG00000049862,Rnf157,Unchanged
25.04236001,3.576219018,1.207019271,2.962851633,0.003048034,0.011352448,ENSRNOG00000059618,Scarf1,Upregulated
920.3545816,-0.38725604,0.160786792,-2.408506532,0.01601794,0.046252379,ENSRNOG00000006949,C1qbp,Unchanged
23.13859064,2.403205943,1.118814682,2.147992854,0.031714323,0.08106206,ENSRNOG00000037563,Cd68,Unchanged
16.10608179,-0.362430562,1.459417709,-0.248339156,0.803872005,0.876474637,ENSRNOG00000045615,LOC688286,Unchanged
47.10793881,-0.949883407,0.871113518,-1.090424368,0.275526252,0.430390584,ENSRNOG00000017907,Ube2i,Unchanged
42.41705987,-0.168608806,0.638738743,-0.263971471,0.791801902,0.868109693,ENSRNOG00000002626,Car10,Unchanged
631.9929668,-0.93084777,0.202941194,-4.586785706,4.50E-06,3.31E-05,ENSRNOG00000019684,Antkmt,Downregulated
7.609647179,6.357398506,2.093740139,3.036383736,0.002394344,0.009179194,ENSRNOG00000023143,Nlrp1a,Upregulated
197.5908197,0.472602554,0.348746478,1.355146456,0.1753709,0.309380889,ENSRNOG00000054891,Cnot6,Unchanged
6835.540033,0.998387655,0.12732391,7.841321042,4.46E-15,1.12E-13,ENSRNOG00000045636,Fasn,Upregulated
104.2203157,1.357075769,0.498356762,2.723100942,0.006467229,0.021603233,ENSRNOG00000004155,Samd14,Upregulated
40.61876725,2.531957294,0.807171907,3.136825342,0.001707878,0.006861425,ENSRNOG00000022615,Tp53i13,Upregulated
124.1048722,0.950186094,0.433410885,2.192344784,0.02835462,0.073871942,ENSRNOG00000018785,Slc16a13,Unchanged
511.0216434,0.160524684,0.221074098,0.72611258,0.467769758,0.622551096,ENSRNOG00000016976,Clcn7,Unchanged
814.2673296,-0.428414046,0.175095109,-2.446750501,0.014415059,0.042403474,ENSRNOG00000003256,Ccng1,Unchanged
263.5481674,-1.138495296,0.284659893,-3.999493158,6.35E-05,0.000364785,ENSRNOG00000019384,Med11,Downregulated
28.78558373,1.450605828,1.221286492,1.187768667,0.234924562,0.383761312,ENSRNOG00000057058,Cd300a,Unchanged
97.60003886,-1.086814891,0.521401291,-2.084411584,0.037122745,0.092086256,ENSRNOG00000046799,Phb,Unchanged
134.7808608,1.203907217,0.375592494,3.205354841,0.001348961,0.005569787,ENSRNOG00000052564,Gpx3,Upregulated
159.5257701,0.897478872,0.427140958,2.101130446,0.035629517,0.089108817,ENSRNOG00000032381,Naglu,Unchanged
8754.978173,2.268149285,0.144354392,15.71236773,1.24E-55,5.62E-53,ENSRNOG00000017496,Cnp,Upregulated
255.6824618,0.114912579,0.289352051,0.3971376,0.691265994,0.797298614,ENSRNOG00000009995,Rapgef6,Unchanged
38.29135514,1.001175172,0.764196222,1.310102226,0.190161256,0.327942624,ENSRNOG00000005099,Top3a,Unchanged
14.59665726,2.093173129,1.164263008,1.797852474,0.072200389,0.155718256,ENSRNOG00000003781,Atp10b,Unchanged
26.37050429,-0.251223328,1.175622115,-0.213693945,0.830785733,0.894244982,ENSRNOG00000047531,NA,Unchanged
1272.215058,1.784005195,0.170647455,10.45433226,1.40E-25,8.94E-24,ENSRNOG00000018841,Sox8,Upregulated
2065.594057,-2.233747762,0.584404532,-3.8222629,0.000132233,0.000704351,ENSRNOG00000028436,Rprml,Downregulated
2.143325132,1.299939636,3.338835193,0.389339264,0.697025195,NA,ENSRNOG00000002946,Socs3,NA
3.905046021,-5.465748228,2.594798332,-2.106425058,0.035167447,0.088252884,ENSRNOG00000012390,Npw,Unchanged
168.6125831,-0.064047919,0.445506679,-0.143764216,0.88568666,0.930092166,ENSRNOG00000007725,Mis12,Unchanged
112.8852866,-0.261159809,0.413961076,-0.63088011,0.528118918,0.673591106,ENSRNOG00000002883,Alg1,Unchanged
3910.143477,-0.699508217,0.151733226,-4.610118938,4.02E-06,2.99E-05,ENSRNOG00000021685,Cdk5r1,Downregulated
737.269542,0.957256396,0.226775281,4.221167282,2.43E-05,0.000153173,ENSRNOG00000002342,Aldh3a2,Upregulated
27.59149875,2.86957406,1.261583743,2.274580721,0.022931094,0.062136869,ENSRNOG00000053047,Top2a,Unchanged
341.2581269,-0.106802941,0.253008064,-0.422132558,0.672928264,0.785207406,ENSRNOG00000010041,Ube2g1,Unchanged
196.7348664,-0.23780956,0.33549826,-0.708825017,0.478433071,0.632132102,ENSRNOG00000024635,Cramp1,Unchanged
280.9844791,1.666571294,0.340430127,4.895487094,9.81E-07,8.19E-06,ENSRNOG00000010031,Vtn,Upregulated
54.28595104,1.96355885,0.612784231,3.204323398,0.001353803,0.005588132,ENSRNOG00000018247,Dhx58,Upregulated
562.3193115,0.205184316,0.217563315,0.943101622,0.345628926,0.505052795,ENSRNOG00000010083,Prpsap1,Unchanged
1192.527357,0.120033059,0.18736942,0.640622464,0.521768001,0.668901561,ENSRNOG00000009252,Poldip2,Unchanged
99.3697667,0.190931613,0.485825945,0.39300415,0.694316416,0.799240672,ENSRNOG00000024445,Slx4,Unchanged
3.657866074,-1.051546965,3.080380767,-0.34136915,0.732825696,0.826388592,ENSRNOG00000021370,Ccdc69,Unchanged
970.2882763,-0.378863888,0.191508719,-1.978311431,0.047893584,0.112200724,ENSRNOG00000003721,Paqr4,Unchanged
315.5986979,-0.251643038,0.350199545,-0.71857043,0.472405638,0.626356176,ENSRNOG00000004814,Elob,Unchanged
185.4786869,1.974423234,0.349362557,5.651502134,1.59E-08,1.74E-07,ENSRNOG00000003244,Ltc4s,Upregulated
719.5929921,-0.149134333,0.185194154,-0.805286397,0.42065443,0.581182606,ENSRNOG00000011366,Pigs,Unchanged
275.1069927,-0.463151547,0.2695124,-1.718479548,0.085709182,0.177862758,ENSRNOG00000037220,Rpl5l1,Unchanged
802.6324835,-0.933111893,0.213830216,-4.363798119,1.28E-05,8.57E-05,ENSRNOG00000004602,Rnf145,Downregulated
1494.231572,0.453425737,0.160564137,2.823953992,0.004743519,0.016549919,ENSRNOG00000014135,Rab11fip4,Unchanged
528.3712026,0.744250432,0.232917819,3.195334885,0.001396687,0.005748998,ENSRNOG00000014819,Hap1,Upregulated
1578.169194,-0.973500747,0.18857285,-5.162465039,2.44E-07,2.24E-06,ENSRNOG00000003386,Rbfox3,Downregulated
897.4681339,-0.608809947,0.170905268,-3.56226553,0.000367668,0.001771619,ENSRNOG00000033893,Cacna1h,Downregulated
1166.391029,-0.054571994,0.148837502,-0.36665486,0.713876481,0.812730746,ENSRNOG00000025792,Crk,Unchanged
356.8831353,0.753698956,0.249401508,3.022030472,0.002510853,0.009568058,ENSRNOG00000028341,Alkbh5,Upregulated
41.36024197,-0.921247778,0.739917147,-1.245068832,0.21310645,0.356826439,ENSRNOG00000050347,Ptges3l,Unchanged
69.77733993,0.698565238,0.612448963,1.140609716,0.254032372,0.40592383,ENSRNOG00000014354,Cep95,Unchanged
37.13328053,-2.094032825,1.025368584,-2.042224481,0.041129269,0.099657465,ENSRNOG00000039698,Prss22,Unchanged
164.4237406,2.325047111,0.387570459,5.999030776,1.98E-09,2.53E-08,ENSRNOG00000050315,Dcxr,Upregulated
1189.891416,-0.271819963,0.16636515,-1.633875622,0.102284969,0.204496868,ENSRNOG00000004820,Sar1b,Unchanged
493.8343846,1.892118939,0.232355883,8.143193605,3.85E-16,1.08E-14,ENSRNOG00000003262,Cacng4,Upregulated
21.28352274,1.016665756,1.128739756,0.900708734,0.367743204,0.528373617,ENSRNOG00000002664,Emp2,Unchanged
641.5731199,0.236469993,0.263265147,0.898219898,0.369068327,0.529679292,ENSRNOG00000002456,Hlf,Unchanged
